id,Carats,Cert,Clarity,Color,Cut,Depth,Known_Conflict_Diamond,Measurements,Polish,Regions,Shape,Symmetry,Table,Vendor,Offers,Estimated_Offers,Adjusted_Offers,Estimated_Retail,ROI,Final_Offers
9663,1.5,AGSL,VS2,E,Very good,63.9,,7.24x7.26x4.64,Excellent,Russia,Radiant,Excellent,56.0,4,,22676.31176587302,0.0,28534.50642857143,inf,0.0
9664,1.5,AGSL,SI1,G,Very good,62.4,,7.26x7.22x4.52,Excellent,Australia,Round,Excellent,57.0,2,,17298.597559523812,0.0,22905.791547619043,inf,0.0
9665,2.21,AGSL,SI2,D,Good,,,8.28x8.25x5.15,Very good,Australia,Princess,Good,64.0,4,,40398.25,0.0,63219.825,inf,0.0
9666,2.41,,I1,J,Very good,59.8,,8.67x8.59x5.16,Very good,Canada,Round,Good,64.0,2,,24402.2,0.0,30549.75,inf,0.0
9667,1.8,AGSL,SI2,D,Excellent,,,7.88x7.91x4.78,Excellent,Russia,Round,Excellent,59.0,2,,23096.55,0.0,36242.35,inf,0.0
9668,1.8,AGSL,SI1,I,Excellent,61.5,,7.79x7.83x4.81,Excellent,Canada,Emerald,Excellent,59.0,3,,16332.496666666668,0.0,23971.7,inf,0.0
9669,1.8,AGSL,VS1,F,Excellent,,,7.74x7.79x4.83,Excellent,Australia,Emerald,Excellent,59.0,2,,29876.65,0.0,42435.95,inf,0.0
9670,1.8,AGSL,VS1,G,Excellent,62.7,,7.71x7.76x4.85,Excellent,Russia,Round,Excellent,59.0,2,,24656.50416666667,0.0,38013.435,inf,0.0
9671,1.71,AGSL,SI2,H,Excellent,,,7.59x7.63x4.74,Excellent,Australia,Round,Excellent,58.0,4,,13849.57,13849.57,21297.65,0.5377842055746136,13849.57
9672,1.82,AGSL,VS1,I,Excellent,,,7.93x7.96x4.78,Excellent,Botswana,Round,Excellent,60.0,4,,19096.505,0.0,24881.52,inf,0.0
9673,1.35,AGSL,SI1,G,Excellent,62.7,,7.02x7.05x4.42,Excellent,Botswana,Princess,Excellent,,2,,11887.05,11887.05,19041.11666666667,0.6018370131081024,11887.05
9674,1.35,AGSL,SI1,D,Excellent,,,7.07x7.11x4.41,Excellent,South Africa,Oval,Excellent,,2,,19033.675000000003,0.0,25031.416666666664,inf,0.0
9675,1.35,AGSL,VS1,I,Excellent,62.4,,7.04x7.07x4.4,Excellent,Angola,Asscher,Excellent,,2,,0.0,0.0,10570.050833333335,inf,0.0
9676,1.35,AGSL,VS2,I,Excellent,62.4,,7.04x7.06x4.4,Excellent,DR Congo,Cushion,Excellent,56.0,2,,0.0,0.0,12962.3,inf,0.0
9677,1.35,AGSL,SI2,J,Excellent,62.0,,7.05x7.08x4.38,Excellent,South Africa,Radiant,Excellent,57.0,2,,7544.65,7544.65,11884.841666666665,0.5752674632576283,7544.65
9678,3.04,,VS2,E,Excellent,62.0,,9.31x9.35x5.78,Excellent,Russia,Round,Excellent,56.0,2,,82178.025,0.0,139115.79,inf,0.0
9679,1.16,AGSL,VS1,H,Excellent,62.5,,6.72x6.75x4.21,Excellent,Botswana,Radiant,Excellent,57.0,2,,8749.05,8749.05,13132.425,0.5010115383955973,8749.05
9680,1.16,AGSL,SI2,E,Excellent,,,6.8x6.84x4.15,Excellent,Australia,Radiant,Excellent,58.0,2,,10094.74,10094.74,11866.0,0.17546365731063904,10094.74
9681,1.16,AGSL,IF,F,Excellent,61.6,False,6.75x6.8x4.18,Excellent,Botswana,Princess,Excellent,,3,,15069.4,0.0,19077.4,inf,0.0
9682,10.05,AGSL,VS2,K,Very good,63.6,False,13.95x13.77x8.81,Excellent,Canada,Round,Very good,,2,,321118.4,0.0,471505.8,inf,0.0
9683,1.72,,SI1,G,Excellent,62.4,,7.63x7.69x4.78,Excellent,DR Congo,Round,Excellent,57.0,3,,0.0,0.0,27047.55,inf,0.0
9684,1.72,AGSL,VS1,D,Excellent,,False,7.61x7.64x4.78,Excellent,Botswana,Round,Excellent,,2,,34182.75,0.0,45631.11666666666,inf,0.0
9685,1.72,AGSL,VS2,G,Excellent,,,7.66x7.69x4.75,Excellent,Botswana,Round,Excellent,58.0,2,,21795.596071428572,0.0,31880.115714285712,inf,0.0
9686,1.72,AGSL,VS2,E,Excellent,62.3,,7.63x7.65x4.76,Excellent,Other/Unknown,Round,Excellent,58.0,2,,30508.52,0.0,39286.8,inf,0.0
9687,0.75,AGSL,VS1,N,Fair,66.4,False,5.51x5.59x3.69,Good,Australia,Oval,Good,,1,,3694.183095238095,0.0,4870.95,inf,0.0
9688,1.71,AGSL,SI1,H,Excellent,62.6,,7.61x7.65x4.77,Excellent,Russia,Round,Excellent,58.0,2,,17992.17857142857,0.0,22284.56333333333,inf,0.0
9689,1.55,AGSL,SI1,E,Excellent,,,7.39x7.41x4.59,Excellent,South Africa,Round,Excellent,,4,,18989.95,0.0,25969.9,inf,0.0
9690,1.55,AGSL,SI1,J,Excellent,60.0,,7.5x7.54x4.51,Excellent,Angola,Emerald,Excellent,59.0,2,,0.0,0.0,14979.691666666668,inf,0.0
9691,1.55,AGSL,SI1,G,Excellent,61.3,,7.41x7.45x4.55,Excellent,Russia,Round,Very good,59.0,2,,15796.678333333333,0.0,23952.96916666667,inf,0.0
9692,1.71,AGSL,SI1,J,Very good,,,7.48x7.56x4.73,Excellent,Russia,Round,Very good,60.0,2,,11625.939166666667,11625.939166666667,19392.143333333333,0.6680066062046457,11625.939166666667
9693,1.83,AGSL,SI1,H,Excellent,62.0,,7.83x7.86x4.86,Excellent,Russia,Round,Excellent,,3,,19769.846666666665,0.0,29121.9375,inf,0.0
9694,1.83,AGSL,SI2,F,Very good,60.4,,7.87x7.93x4.77,Excellent,Russia,Oval,Very good,65.0,2,,21894.45,0.0,30091.55,inf,0.0
9695,1.23,AGSL,VS1,H,Very good,61.5,,6.92x6.96x4.27,Very good,Angola,Round,Very good,59.0,4,,0.0,0.0,4465.516666666666,inf,0.0
9696,1.23,GemEx,SI2,I,Very good,62.5,False,6.81x6.84x4.27,Very good,Russia,Round,Very good,,2,,7729.658333333333,7729.658333333333,11732.219047619048,0.5178185815827197,7729.658333333333
9697,1.27,AGSL,VS2,D,Very good,,,7.15x7.17x4.16,Excellent,Angola,Asscher,Excellent,,2,,0.0,0.0,26406.91,inf,0.0
9698,1.27,AGSL,SI1,I,Very good,62.7,,6.9x6.87x4.32,Excellent,DR Congo,Round,Excellent,57.0,2,,0.0,0.0,14033.65,inf,0.0
9699,1.71,GemEx,VS2,H,Excellent,60.9,,7.69x7.72x4.69,Excellent,Russia,Round,Excellent,,2,,19739.465,0.0,29625.575,inf,0.0
9700,1.71,AGSL,SI1,H,Excellent,62.1,,7.64x7.66x4.75,Excellent,Russia,Round,Excellent,57.0,2,,17992.17857142857,0.0,22284.56333333333,inf,0.0
9701,2.36,AGSL,I1,G,Good,,,8.34x8.56x5.26,Excellent,Zimbabwe,Pear,Good,,2,,0.0,0.0,51636.7125,inf,0.0
9702,0.86,AGSL,VS1,G,Good,60.1,,6.16x6.23x3.72,Very good,Russia,Oval,Good,65.0,2,,4614.529166666666,0.0,8098.970000000001,inf,0.0
9703,1.14,AGSL,SI1,E,Excellent,61.9,,6.68x6.73x4.15,Excellent,DR Congo,Round,Excellent,57.0,3,,0.0,0.0,14558.798095238095,inf,0.0
9704,1.14,AGSL,SI1,J,Excellent,61.1,,6.74x6.76x4.12,Excellent,Botswana,Round,Excellent,58.0,4,,6407.35,6407.35,10267.625,0.602476062646804,6407.35
9705,1.14,AGSL,IF,G,Excellent,,False,6.79x6.81x4.1,Excellent,Australia,Emerald,Excellent,,2,,11899.7,11899.7,15644.45,0.3146928073816987,11899.7
9706,1.03,AGSL,VS1,E,Excellent,,,6.65x6.7x3.9,Excellent,South Africa,Princess,Excellent,,3,,10379.101388888888,10379.101388888888,15871.85,0.5292123475150989,10379.101388888888
9707,1.03,AGSL,VVS2,J,Very good,58.4,,6.62x6.66x3.88,Excellent,Russia,Round,Very good,59.0,2,,5672.997916666666,5672.997916666666,9585.846726190475,0.6897321076089723,5672.997916666666
9708,1.03,AGSL,SI2,E,Excellent,,,6.46x6.49x4.01,Excellent,Russia,Round,Very good,,2,,6382.9941666666655,6382.9941666666655,10240.871666666668,0.6043993460226939,6382.9941666666655
9709,1.04,AGSL,SI1,E,Excellent,61.1,False,6.55x6.58x4.02,Excellent,Russia,Round,Excellent,,4,,7859.738571428572,7859.738571428572,12627.617619047618,0.6066205643214473,7859.738571428572
9710,1.04,AGSL,IF,D,Excellent,,,6.59x6.62x3.98,Excellent,Australia,Marquise,Excellent,58.0,4,,28177.25,0.0,39296.15,inf,0.0
9711,1.04,,SI2,E,Excellent,61.6,,6.53x6.55x4.03,Excellent,Botswana,Princess,Excellent,58.0,2,,7194.7683333333325,7194.7683333333325,11774.22,0.6364974457134479,7194.7683333333325
9712,1.04,AGSL,SI1,D,Excellent,61.9,,6.45x6.51x4.01,Excellent,Other/Unknown,Round,Excellent,58.0,3,,11013.258333333333,11013.258333333333,15037.46,0.36539610212236606,11013.258333333333
9713,1.04,AGSL,VS2,E,Excellent,61.4,,6.5x6.53x4,Excellent,Australia,Pear,Excellent,59.0,2,,11065.75,11065.75,16779.633333333335,0.516357529614652,11065.75
9714,1.24,AGSL,SI2,D,Excellent,61.3,False,6.9x6.95x4.25,Excellent,Botswana,Round,Excellent,56.0,4,,12380.933333333334,12380.933333333334,17154.733333333334,0.3855767470411492,12380.933333333334
9715,1.24,AGSL,SI2,E,Excellent,59.9,,6.98x7x4.19,Excellent,Canada,Princess,Excellent,58.0,2,,9899.456666666667,9899.456666666667,14749.105,0.48989035425176525,9899.456666666667
9716,1.24,AGSL,IF,H,Excellent,61.7,,6.88x6.92x4.26,Excellent,Zimbabwe,Emerald,Excellent,58.0,2,,0.0,0.0,20682.55,inf,0.0
9717,1.24,GemEx,IF,D,Excellent,60.0,False,7.02x7.07x4.23,Excellent,Russia,Marquise,Excellent,59.0,2,,26490.6,0.0,44954.5,inf,0.0
9718,1.24,AGSL,VS2,K,Excellent,,False,6.92x6.95x4.23,Excellent,Australia,Round,Excellent,59.0,4,,6411.366666666666,6411.366666666666,10128.55,0.5797801820724652,6411.366666666666
9719,1.24,GemEx,SI2,K,Excellent,61.6,,6.88x6.9x4.24,Excellent,DR Congo,Radiant,Excellent,59.0,2,,0.0,0.0,6433.5,inf,0.0
9720,1.03,AGSL,I1,F,Excellent,60.3,False,6.53x6.57x3.95,Excellent,Botswana,Cushion,Excellent,,2,,4855.093333333333,0.0,8485.18,inf,0.0
9721,1.03,AGSL,SI2,J,Excellent,60.7,,6.52x6.56x3.97,Excellent,DR Congo,Round,Excellent,58.0,3,,0.0,0.0,7917.55,inf,0.0
9722,1.03,AGSL,SI2,E,Excellent,,,6.4x6.45x4.02,Excellent,DR Congo,Round,Excellent,,2,,0.0,0.0,10841.725,inf,0.0
9723,1.7,GemEx,SI1,G,Very good,63.5,False,7.61x7.48x4.79,Very good,Russia,Marquise,Very good,,3,,18805.332142857143,0.0,28410.06666666667,inf,0.0
9724,2.25,AGSL,VS1,G,Excellent,62.4,,8.33x8.39x5.22,Excellent,Russia,Radiant,Excellent,,2,,41131.85,0.0,52048.95,inf,0.0
9725,1.03,AGSL,SI2,E,Excellent,,False,6.42x6.45x4.02,Excellent,Russia,Asscher,Excellent,57.0,2,,6382.9941666666655,6382.9941666666655,10240.871666666668,0.6043993460226939,6382.9941666666655
9726,1.46,AGSL,VS1,E,Very good,57.7,,7.51x7.57x4.35,Very good,Angola,Princess,Good,,3,,0.0,0.0,24886.565,inf,0.0
9727,1.46,,VS1,F,Excellent,62.8,,7.18x7.23x4.52,Excellent,Canada,Round,Excellent,56.0,4,,17643.92916666667,0.0,28502.75,inf,0.0
9728,1.45,AGSL,SI2,J,Excellent,60.7,,7.34x7.37x4.46,Excellent,Russia,Round,Very good,55.0,3,,8440.052976190476,8440.052976190476,14804.851785714287,0.7541183482472218,8440.052976190476
9729,1.84,AGSL,SI1,H,Excellent,62.3,,7.83x7.85x4.89,Excellent,Russia,Oval,Excellent,58.0,3,,20219.476666666666,0.0,28836.8125,inf,0.0
9730,0.59,AGSL,VS1,K,Excellent,63.1,,5.37x5.36x3.38,Excellent,Botswana,Round,Excellent,53.0,1,,1421.25,0.0,2404.9,inf,0.0
9731,1.01,AGSL,SI2,I,Very good,60.5,,6.45x6.51x3.92,Very good,South Africa,Round,Very good,,1,,4767.523520923522,0.0,8585.005075757574,inf,0.0
9732,1.01,AGSL,SI2,J,Excellent,60.8,,6.41x6.47x3.92,Excellent,Botswana,Princess,Excellent,60.0,4,,5007.872575757575,5007.872575757575,6957.047352941176,0.3892221193125578,5007.872575757575
9733,1.01,AGSL,SI1,J,Good,64.2,False,6.2x6.35x4.03,Very good,Australia,Round,Good,,1,,4996.399999999999,0.0,8128.956666666666,inf,0.0
9734,1.02,AGSL,SI1,F,Excellent,60.9,,6.49x6.52x3.96,Excellent,Russia,Cushion,Excellent,60.0,3,,8250.883172799424,8250.883172799424,12508.00865620491,0.5159599759501982,8250.883172799424
9735,1.02,AGSL,VS1,J,Excellent,62.0,,6.41x6.45x3.98,Excellent,Botswana,Round,Excellent,,2,,5517.211428571429,5517.211428571429,7012.730000000001,0.2710642125628684,5517.211428571429
9736,1.02,AGSL,SI1,F,Very good,63.1,False,6.35x6.38x4.02,Excellent,Botswana,Round,Very good,,3,,7500.264761904761,7500.264761904761,11631.636666666665,0.5508301421232368,7500.264761904761
9737,3.66,AGSL,I1,I,Excellent,62.6,,9.83x9.77x6.14,Very good,Other/Unknown,Oval,Excellent,56.0,2,,48524.25,0.0,73652.1,inf,0.0
9738,1.23,GemEx,VVS2,G,Excellent,,False,6.84x6.86x4.29,Excellent,Russia,Round,Excellent,54.0,2,,12142.75,12142.75,11965.2,-0.01462189372259161,12142.75
9739,1.7,AGSL,VVS2,I,Excellent,59.9,,7.73x7.78x4.65,Excellent,DR Congo,Emerald,Excellent,59.0,3,,0.0,0.0,16100.941666666668,inf,0.0
9740,1.7,AGSL,VS1,F,Excellent,60.4,,7.66x7.71x4.64,Excellent,Angola,Emerald,Excellent,59.0,2,,0.0,0.0,37268.9875,inf,0.0
9741,1.7,AGSL,SI1,I,Excellent,60.6,,7.72x7.77x4.69,Excellent,Angola,Round,Excellent,59.0,2,,0.0,0.0,21851.236666666664,inf,0.0
9742,1.7,GemEx,SI1,I,Excellent,59.7,,7.71x7.75x4.62,Excellent,Angola,Round,Excellent,60.0,4,,0.0,0.0,21851.236666666664,inf,0.0
9743,1.7,AGSL,SI1,H,Excellent,60.7,,7.67x7.69x4.67,Excellent,Angola,Round,Very good,60.0,2,,0.0,0.0,22171.87107142857,inf,0.0
9744,1.18,AGSL,VS2,D,Excellent,61.2,False,6.78x6.81x4.16,Excellent,Australia,Round,Excellent,58.0,2,,12065.35,12065.35,19947.503333333334,0.6532884113045484,12065.35
9745,1.53,AGSL,VS1,E,Excellent,,,7.32x7.39x4.63,Excellent,Canada,Oval ,Excellent,,2,,25027.8,0.0,34426.15,inf,0.0
9746,1.53,GemEx,VS1,J,Excellent,,,7.43x7.49x4.55,Excellent,Botswana,Round,Excellent,,2,,12312.4,12312.4,17850.1,0.44976608947077734,12312.4
9747,0.51,AGSL,SI2,I,Very good,60.0,False,5.18x5.21x3.12,Excellent,South Africa,ROUND,Excellent,,1,,1254.8666666666666,0.0,1904.9,inf,0.0
9748,0.51,AGSL,SI2,J,Excellent,62.3,,5.08x5.12x3.18,Excellent,Russia,Round,Excellent,57.0,1,,1152.3241666666668,0.0,1894.9258333333335,inf,0.0
9749,0.91,AGSL,VS1,I,Very good,61.8,,6.16x6.21x3.82,Excellent,Russia,Round,Excellent,59.0,1,,4898.655,0.0,6159.679166666666,inf,0.0
9750,3.51,AGSL,VS1,K,Excellent,62.0,,9.76x9.7x6.03,Excellent,Russia,Emerald,Excellent,57.0,2,,64024.21666666667,0.0,81515.56666666667,inf,0.0
9751,0.7,AGSL,SI2,G,Good,,,5.6x5.55x3.49,Good,Russia,Pear,Good,,1,,2500.256666666667,0.0,4177.672380952382,inf,0.0
9752,0.7,AGSL,VS2,H,Excellent,,,5.71x5.68x3.54,Excellent,DR Congo,Round,Excellent,,1,,0.0,0.0,2602.804166666667,inf,0.0
9753,0.7,GemEx,SI1,J,Excellent,62.6,,5.68x5.67x3.55,Excellent,Russia,Radiant,Excellent,57.0,1,,2104.9241666666667,0.0,3163.2833333333338,inf,0.0
9754,0.7,AGSL,SI1,H,Very good,63.2,,5.62x5.63x3.55,Excellent,Russia,Round,Excellent,,1,,2636.7,0.0,4403.9875,inf,0.0
9755,1.0,AGSL,SI2,E,Very good,,,6.36x6.41x3.89,Very good,Russia,Princess,Good,63.0,2,,5935.813313492065,5935.813313492065,9360.98732142857,0.5770353323193482,5935.813313492065
9756,1.0,AGSL,VS2,I,Very good,60.5,,6.41x6.43x3.88,Excellent,Zimbabwe,Oval,Good,62.0,1,,0.0,0.0,9607.044166666667,inf,0.0
9757,1.0,AGSL,SI2,F,Very good,64.1,,6.28x6.28x4.02,Good,Australia,ROUND,Very good,,1,,5638.36876984127,5638.36876984127,9550.924682539682,0.6939162854380946,5638.36876984127
9758,1.0,AGSL,SI2,H,Very good,,,6.35x6.37x4,Very good,Botswana,Oval,Very good,,1,,5895.377380952384,5895.377380952384,8874.162063492062,0.505274639782002,5895.377380952384
9759,0.7,AGSL,SI2,E,Good,60.2,,5.68x5.71x3.43,Excellent,Russia,Round,Very good,61.0,1,,2810.813333333333,0.0,4622.203333333334,inf,0.0
9760,0.7,GemEx,VS2,G,Very good,60.2,,5.77x5.74x3.46,Excellent,Zimbabwe,Round,Excellent,61.0,1,,0.0,0.0,3698.70869047619,inf,0.0
9761,0.7,AGSL,VS1,I,Very good,,,5.61x5.58x3.54,Excellent,Russia,Oval,Excellent,61.0,1,,2818.1625,0.0,4158.400833333333,inf,0.0
9762,0.7,AGSL,VS2,F,Very good,63.0,,5.6x5.56x3.52,Very good,Russia,Round,Excellent,,2,,3400.709455266956,0.0,5376.316093073592,inf,0.0
9763,1.52,AGSL,VS2,D,Excellent,59.7,,7.49x7.53x4.48,Excellent,South Africa,ROUND,Excellent,58.0,2,,27531.23333333333,0.0,40842.94166666667,inf,0.0
9764,1.52,AGSL,SI1,F,Excellent,62.7,,7.27x7.38x4.59,Very good,South Africa,Radiant,Very good,58.0,4,,16954.15851190476,0.0,23984.643591269836,inf,0.0
9765,1.52,AGSL,SI2,H,Excellent,61.6,,7.37x7.4x4.55,Excellent,Botswana,Round,Excellent,59.0,3,,11218.81357142857,11218.81357142857,16022.714166666665,0.4282004121605507,11218.81357142857
9766,1.52,AGSL,SI1,F,Excellent,62.1,,7.32x7.37x4.56,Excellent,Botswana,Pear,Excellent,,3,,16942.365,0.0,23495.074166666665,inf,0.0
9767,1.52,AGSL,VS2,E,Excellent,60.2,,7.43x7.45x4.48,Excellent,Other/Unknown,Round,Excellent,60.0,2,,23861.776785714286,0.0,32495.85486111111,inf,0.0
9768,5.03,AGSL,VVS1,H,Good,63.0,False,10.76x10.92x6.83,Very good,Russia,Princess,Good,62.0,2,,124715.4,0.0,212866.4,inf,0.0
9769,0.6,AGSL,VS1,K,Very good,,,5.39x5.37x3.35,Excellent,DR Congo,Radiant,Excellent,59.0,1,,0.0,0.0,2377.45,inf,0.0
9770,2.3,AGSL,SI1,I,Excellent,62.4,,8.41x8.45x5.26,Excellent,Botswana,Round,Excellent,57.0,2,,28012.78,0.0,37109.3625,inf,0.0
9771,1.5,,SI1,G,Very good,62.4,,7.24x7.3x4.54,Very good,Australia,Oval,Excellent,60.0,2,,17298.597559523812,0.0,22905.791547619043,inf,0.0
9772,1.5,AGSL,SI1,F,Very good,,False,7.32x7.35x4.45,Excellent,Australia,Round,Excellent,61.0,4,,16391.03583333333,0.0,24704.74166666667,inf,0.0
9773,1.5,AGSL,VVS2,D,Very good,61.4,,7.33x7.42x4.53,Very good,Russia,Radiant,Very good,61.0,2,,29785.416666666664,0.0,42617.475,inf,0.0
9774,1.7,,VS2,J,Excellent,62.6,,7.62x7.63x4.78,Excellent,Angola,Round,Excellent,,3,,0.0,0.0,15135.0,inf,0.0
9775,1.51,AGSL,SI2,E,Excellent,61.9,,7.32x7.34x4.54,Excellent,Australia,Round,Very good,57.0,4,,15191.755000000003,0.0,22182.02666666667,inf,0.0
9776,1.51,AGSL,SI2,F,Excellent,63.2,,7.28x7.31x4.61,Excellent,Russia,Cushion,Excellent,57.0,3,,12662.24119047619,12662.24119047619,18481.582857142857,0.45958227924481815,12662.24119047619
9777,1.51,AGSL,VS2,J,Very good,58.2,,7.55x7.58x4.41,Excellent,Australia,Round,Very good,58.0,2,,10910.166666666664,10910.166666666664,17942.88333333333,0.6446021295122288,10910.166666666664
9778,1.51,AGSL,SI1,G,Excellent,61.0,,7.4x7.43x4.52,Excellent,South Africa,Emerald,Excellent,58.0,4,,17641.473769841265,0.0,24293.00150793651,inf,0.0
9779,0.74,GemEx,SI1,E,Very good,60.9,False,5.85x5.87x3.57,Very good,DR Congo,Princess,Excellent,,3,,0.0,0.0,4730.029166666667,inf,0.0
9780,1.51,AGSL,SI1,F,Very good,,,7.35x7.37x4.53,Excellent,Angola,Princess,Excellent,59.0,4,,0.0,0.0,22902.776785714286,inf,0.0
9781,1.51,AGSL,SI2,J,Excellent,62.2,,7.28x7.33x4.54,Very good,Other/Unknown,Round,Excellent,,3,,10379.716666666667,10379.716666666667,15538.270833333332,0.4969841020066378,10379.716666666667
9782,1.51,AGSL,SI2,D,Very good,59.2,,7.42x7.45x4.4,Very good,Angola,Radiant,Very good,60.0,2,,0.0,0.0,18243.525,inf,0.0
9783,1.51,AGSL,SI1,I,Excellent,59.2,,7.48x7.5x4.44,Excellent,Angola,Round,Excellent,60.0,3,,0.0,0.0,14169.424166666668,inf,0.0
9784,1.4,AGSL,SI1,L,Excellent,59.8,,7.27x7.29x4.35,Excellent,Other/Unknown,Round,Excellent,60.0,4,,6470.5125,6470.5125,10649.446666666667,0.645842839599903,6470.5125
9785,1.4,,SI2,E,Excellent,60.4,,7.23x7.6x4.37,Excellent,Russia,Round,Excellent,,3,,12723.4875,12723.4875,18592.906666666666,0.4613058461107198,12723.4875
9786,1.36,AGSL,SI1,E,Excellent,61.9,False,7.07x7.1x4.39,Excellent,Zimbabwe,Marquise,Excellent,58.0,3,,0.0,0.0,21752.3,inf,0.0
9787,1.09,AGSL,SI1,I,Excellent,62.2,,6.6x6.57x4.1,Excellent,DR Congo,Round,Very good,,4,,0.0,0.0,9003.545833333334,inf,0.0
9788,1.51,AGSL,SI1,G,Excellent,61.7,,7.33x7.38x4.54,Excellent,Canada,Oval,Excellent,58.0,4,,17378.500317460315,0.0,25229.540238095244,inf,0.0
9789,1.51,AGSL,SI1,G,Excellent,61.7,False,7.31x7.35x4.53,Excellent,South Africa,Round,Excellent,,3,,17641.473769841265,0.0,24293.00150793651,inf,0.0
9790,1.51,AGSL,SI2,I,Excellent,62.1,,7.29x7.35x4.55,Excellent,Canada,Round,Excellent,58.0,2,,10792.881666666668,10792.881666666668,16932.761666666665,0.5688823605805613,10792.881666666668
9791,1.51,AGSL,SI2,F,Excellent,62.5,,7.28x7.34x4.57,Excellent,Russia,ROUND,Excellent,58.0,2,,12662.24119047619,12662.24119047619,18481.582857142857,0.45958227924481815,12662.24119047619
9792,1.51,,VVS2,D,Very good,64.4,,7.15x7.19x4.62,Excellent,Canada,Round,Excellent,58.0,2,,30630.041666666664,0.0,43424.46666666666,inf,0.0
9793,1.51,AGSL,SI2,F,Excellent,,,7.44x7.46x4.51,Excellent,Australia,Round,Excellent,59.0,4,,11596.18476190476,11596.18476190476,17171.10452380952,0.48075465132456535,11596.18476190476
9794,1.51,AGSL,VS1,J,Excellent,61.0,,7.38x7.44x4.52,Excellent,Australia,Princess,Excellent,59.0,2,,12629.533333333333,12629.533333333333,19561.6,0.5488774987727179,12629.533333333333
9795,1.51,AGSL,VS1,D,Very good,,,7.44x7.52x4.5,Excellent,Russia,Round,Very good,60.0,2,,23957.75,0.0,34559.51666666666,inf,0.0
9796,1.51,AGSL,SI1,E,Excellent,,,7.36x7.38x4.47,Excellent,Australia,Round,Excellent,,2,,18017.95,0.0,27041.9,inf,0.0
9797,1.51,AGSL,SI2,F,Excellent,61.0,False,7.36x7.44x4.51,Excellent,Russia,Oval,Very good,60.0,4,,12662.24119047619,12662.24119047619,18481.582857142857,0.45958227924481815,12662.24119047619
9798,1.51,AGSL,SI1,D,Excellent,61.1,,7.35x7.39x4.51,Excellent,Australia,Round,Very good,,2,,16989.53583333333,0.0,24816.6375,inf,0.0
9799,1.51,AGSL,VVS2,H,Excellent,61.5,,7.3x7.35x4.51,Excellent,DR Congo,Princess,Excellent,,2,,0.0,0.0,18833.500000000004,inf,0.0
9800,1.51,AGSL,SI1,I,Excellent,,True,7.45x7.48x4.45,Excellent,Angola,Princess,Excellent,,2,,0.0,0.0,14169.424166666668,inf,0.0
9801,1.5,GemEx,VVS1,D,Very good,,False,7.26x7.36x4.57,Very good,Canada,Marquise,Very good,,2,,32857.71666666667,0.0,46272.925,inf,0.0
9802,1.5,AGSL,VVS2,K,Very good,62.6,,7.3x7.33x4.58,Excellent,Russia,Round,Very good,,2,,8088.3625,8088.3625,11527.728333333333,0.42522399723471005,8088.3625
9803,1.5,GemEx,VS2,D,Excellent,,,7.34x7.39x4.5,Excellent,Canada,Round,Excellent,59.0,2,,22732.14166666667,0.0,33958.825,inf,0.0
9804,1.42,AGSL,SI2,G,Excellent,,,7.16x7.2x4.46,Excellent,Other/Unknown,Round,Excellent,,3,,10808.341666666665,10808.341666666665,16640.4125,0.5395897921435682,10808.341666666665
9805,1.42,AGSL,SI2,D,Excellent,62.1,,7.18x7.19x4.47,Excellent,Russia,Round,Excellent,58.0,2,,14557.41,14557.41,20014.26976190476,0.3748510045334137,14557.41
9806,1.42,GemEx,SI1,I,Excellent,,,7.18x7.2x4.47,Excellent,Botswana,Round,Excellent,58.0,3,,11968.75,11968.75,13745.25,0.14842819843342037,11968.75
9807,1.42,AGSL,VVS2,D,Excellent,,,7.18x7.21x4.47,Excellent,Botswana,Emerald,Excellent,59.0,2,,25912.1,0.0,41511.07083333333,inf,0.0
9808,1.41,AGSL,SI1,F,Excellent,,,7.17x7.19x4.47,Excellent,Zimbabwe,Round,Excellent,,2,,0.0,0.0,20710.274523809523,inf,0.0
9809,1.41,AGSL,SI1,F,Excellent,62.8,,7.1x7.16x4.48,Excellent,DR Congo,Cushion,Excellent,57.0,2,,0.0,0.0,20126.260476190477,inf,0.0
9810,1.41,,SI2,F,Excellent,62.0,,7.15x7.19x4.44,Excellent,Russia,Radiant,Excellent,,3,,10996.282142857142,10996.282142857142,15199.334047619046,0.3822248147290474,10996.282142857142
9811,1.4,AGSL,VS1,G,Excellent,,,7.23x7.25x4.38,Excellent,Other/Unknown,Marquise,Excellent,,4,,15898.6275,0.0,23292.986666666664,inf,0.0
9812,1.4,AGSL,SI1,K,Excellent,60.9,,7.19x7.24x4.39,Excellent,Russia,Pear,Excellent,58.0,2,,7237.222142857142,7237.222142857142,11660.595595238095,0.6111976895370901,7237.222142857142
9813,1.4,AGSL,VS2,I,Excellent,61.2,,7.15x7.2x4.39,Very good,Russia,Princess,Excellent,,2,,10856.689166666667,10856.689166666667,16859.1375,0.5528801866928891,10856.689166666667
9814,1.4,AGSL,SI1,F,Excellent,,False,7.16x7.19x4.41,Excellent,Botswana,Round,Excellent,,3,,12919.600357142857,12919.600357142857,20853.2,0.6140746945373504,12919.600357142857
9815,1.4,AGSL,VS1,L,Excellent,61.8,False,7.17x7.17x4.43,Excellent,South Africa,Radiant,Excellent,,3,,8354.6,8354.6,10513.2425,0.2583777200584109,8354.6
